",",090102,Huancavelica Huancavelica Acobambilla
",",090103,Huancavelica Huancavelica Acoria
",",090104,Huancavelica Huancavelica Conayca
",",090105,Huancavelica Huancavelica Cuenca
",",090106,Huancavelica Huancavelica Huachocolpa
",",090107,Huancavelica Huancavelica Huayllahuara
",",090108,Huancavelica Huancavelica Izcuchaca
",",090109,Huancavelica Huancavelica Laria
",",090111,Huancavelica Huancavelica Mariscal Cáceres
",",090112,Huancavelica Huancavelica Moya
",",090113,Huancavelica Huancavelica Nuevo Occoro
",",090114,Huancavelica Huancavelica Palca
",",090116,Huancavelica Huancavelica Vilca
",",090117,Huancavelica Huancavelica Yauli
",",090118,Huancavelica Huancavelica Ascensión
",",090119,Huancavelica Huancavelica Huando
",",090201,Huancavelica Acobamba Acobamba
",",090202,Huancavelica Acobamba Andabamba
",",090203,Huancavelica Acobamba Anta
",",090204,Huancavelica Acobamba Caja
",",090205,Huancavelica Acobamba Marcas
",",090206,Huancavelica Acobamba Paucará 
",",090207,Huancavelica Acobamba Pomacocha
",",090208,Huancavelica Acobamba Rosario
",",090301,Huancavelica Angaraes Lircay
",",090302,Huancavelica Angaraes Anchonga
",",090303,Huancavelica Angaraes Callanmarca
",",090304,Huancavelica Angaraes Ccochaccasa
",",090305,Huancavelica Angaraes Chincho
",",090306,Huancavelica Angaraes Congalla
",",090307,Huancavelica Angaraes Huanca-huanca
",",090308,Huancavelica Angaraes Huayllay Grande
",",090310,Huancavelica Angaraes San Antonio de Antaparco
",",090311,Huancavelica Angaraes Santo Tomás de Pata 
",",090312,Huancavelica Angaraes Secclla
",",090401,Huancavelica Castrovirreyna Castrovirreyna
",",090402,Huancavelica Castrovirreyna Arma
",",090403,Huancavelica Castrovirreyna Aurahua
",",090404,Huancavelica Castrovirreyna Capillas
",",090405,Huancavelica Castrovirreyna Chupamarca
",",090406,Huancavelica Castrovirreyna Cocas
",",090407,Huancavelica Castrovirreyna Huachos
",",090408,Huancavelica Castrovirreyna Huamatambo
",",090409,Huancavelica Castrovirreyna Mollepampa
",",090411,Huancavelica Castrovirreyna Santa Ana
",",090412,Huancavelica Castrovirreyna Tantara
",",090413,Huancavelica Castrovirreyna Ticrapo
",",090501,Huancavelica Churcampa Churcampa
",",090502,Huancavelica Churcampa Anco
",",090503,Huancavelica Churcampa Chinchihuasi
",",090504,Huancavelica Churcampa El Carmen 
",",090506,Huancavelica Churcampa Locroja
",",090507,Huancavelica Churcampa Paucarbamba
",",090509,Huancavelica Churcampa San Pedro de Coris
",",090510,Huancavelica Churcampa Pachamarca
",",090601,Huancavelica Huaytara Huaytara
",",090602,Huancavelica Huaytara Ayavi
",",090603,Huancavelica Huaytara Córdova 
",",090605,Huancavelica Huaytara Laramarca
",",090606,Huancavelica Huaytara Ocoyo
",",090607,Huancavelica Huaytara Pilpichaca
",",090608,Huancavelica Huaytara Querco
",",090609,Huancavelica Huaytara Quito-arma
",",090610,Huancavelica Huaytara San Antonio de Cusicancha
",",090611,Huancavelica Huaytara San Francisco de Sangayaico
",",090613,Huancavelica Huaytara Santiago de Chocorvos
",",090614,Huancavelica Huaytara Santiago de Quirahuara
",",090615,Huancavelica Huaytara Santo Domingo de Capillas
",",090701,Huancavelica Tayacaja Pampas
",",090702,Huancavelica Tayacaja Acostambo
",",090703,Huancavelica Tayacaja Acraquia
",",090704,Huancavelica Tayacaja Ahuaycha
",",090705,Huancavelica Tayacaja Colcabamba
",",090706,Huancavelica Tayacaja Daniel Hernandez
",",090707,Huancavelica Tayacaja Huachocolpa
",",090709,Huancavelica Tayacaja Huaribamba
",",090710,Huancavelica Tayacaja Ñahuimpuquio
",",090711,Huancavelica Tayacaja Pazos
",",090713,Huancavelica Tayacaja Quishuar
",",090714,Huancavelica Tayacaja Salcabamba
",",090715,Huancavelica Tayacaja Salcahuasi
",",090716,Huancavelica Tayacaja San Marcos de Rocchac
",",090717,Huancavelica Tayacaja Surcubamba
",",090718,Huancavelica Tayacaja Tintay Puncu
",",100101,Huánuco Huánuco Huánuco
",",100102,Huánuco Huánuco Amarilis
",",100103,Huánuco Huánuco Chinchao
",",100104,Huánuco Huánuco Churubamba
",",100105,Huánuco Huánuco Margos
",",100106,Huánuco Huánuco Quisqui
",",100107,Huánuco Huánuco San Francisco de Cayrán 
",",100108,Huánuco Huánuco San Pedro de Chaulán 
",",100109,Huánuco Huánuco Santa María del Valle 
",",100110,Huánuco Huánuco Yarumayo
",",100111,Huánuco Huánuco Pillco Marca
",",100201,Huánuco Ambo Ambo
",",100202,Huánuco Ambo Cayna
",",100203,Huánuco Ambo Colpas
",",100204,Huánuco Ambo Conchamarca
",",100205,Huánuco Ambo Huacar
",",100206,Huánuco Ambo San Francisco
",",100207,Huánuco Ambo San Rafael
",",100208,Huánuco Ambo Tomay Kichwa
",",100301,Huánuco Dos de Mayo La Unión 
",",100307,Huánuco Dos de Mayo Chuquis
",",100311,Huánuco Dos de Mayo Marías 
",",100313,Huánuco Dos de Mayo Pachas
",",100316,Huánuco Dos de Mayo Quivilla
",",100317,Huánuco Dos de Mayo Ripán
",",100321,Huánuco Dos de Mayo Shunqui
",",100322,Huánuco Dos de Mayo Sillapata
",",100323,Huánuco Dos de Mayo Yanas
",",100401,Huánuco Huacaybamba Huacaybamba
",",100402,Huánuco Huacaybamba Canchabamba
",",100403,Huánuco Huacaybamba Cochabamba
",",100404,Huánuco Huacaybamba Pinra
",",100501,Huánuco Huamalies Llata
",",100502,Huánuco Huamalies Arancay
",",100503,Huánuco Huamalíes Chavín de Pariarca 
",",100504,Huánuco Huamalíes Jacas Grande
",",100505,Huánuco Huamalíes Jircán 
",",100506,Huánuco Huamalíes Miraflores
",",100507,Huánuco Huamalíes Monzon
",",100508,Huánuco Huamalíes Punchao
",",100509,Huánuco Huamalíes Puños
",",100510,Huánuco Huamalíes Singa
",",100511,Huánuco Huamalíes Tantamayo
",",100601,Huánuco Leoncio Prado Rupa-Rupa
",",100602,Huánuco Leoncio Prado Daniel Alomías Robles
",",100603,Huánuco Leoncio Prado Hermilio Valdizán
",",100604,Huánuco Leoncio Prado José Crespo y Castillo
",",100605,Huánuco Leoncio Prado Luyando
",",100606,Huánuco Leoncio Prado Mariano Dámaso Beraún
",",100701,Huánuco Marañón Huacrachuco
",",100702,Huánuco Marañón Cholón 
",",100703,Huánuco Marañón San Buenaventura
",",100801,Huánuco Pachitea Panao
",",100802,Huánuco Pachitea Chaglla
",",100803,Huánuco Pachitea Molino
",",100804,Huánuco Pachitea Umari
",",100901,Huánuco Puerto Inca Puerto Inca
",",100902,Huánuco Puerto Inca Codo del Pozuzo
",",100903,Huánuco Puerto Inca Honoria
",",100904,Huánuco Puerto Inca Tournavista
",",100905,Huánuco Puerto Inca Yuyapichis
",",101001,Huánuco Lauricocha Jesús
",",101002,Huánuco Lauricocha Baños
",",101003,Huánuco Lauricocha Jivia
",",101005,Huánuco Lauricocha Rondos
",",101006,Huánuco Lauricocha San Francisco de Asis
",",101007,Huánuco Lauricocha San Miguel de Cauri
",",101101,Huánuco Yarowilca Chavinillo
",",101102,Huánuco Yarowilca Cahuac
",",101104,Huánuco Yarowilca Aparicio Pomares
",",101105,Huánuco Yarowilca Jacas Chico
",",101106,Huánuco Yarowilca Obas
",",101107,Huánuco Yarowilca Pampamarca
",",110101,Ica Ica Ica
",",110102,Ica Ica La Tinguiña
",",110103,Ica Ica Los Aquijes
",",110104,Ica Ica Ocucaje
",",110105,Ica Ica Pachacútec
",",110106,Ica Ica Parcona
",",110107,Ica Ica Pueblo Nuevo
",",110108,Ica Ica Salas
",",110109,Ica Ica San José de Los Molinos
",",110110,Ica Ica San Juan Bautista
",",110111,Ica Ica Santiago
",",110112,Ica Ica Subtanjalla
",",110113,Ica Ica Tate
",",110114,Ica Ica Yauca del Rosario
",",110201,Ica Chincha Chincha Alta
",",110202,Ica Chincha Alto larán
",",110204,Ica Chincha Chincha Baja
",",110205,Ica Chincha El Carmen
",",110206,Ica Chincha Grocio Prado
",",110207,Ica Chincha Pueblo Nuevo
",",110208,Ica Chincha San Juan de Yanac
",",110209,Ica Chincha San Pedro de Huacarpana
",",110210,Ica Chincha Sunampe
",",110211,Ica Chincha Tambo de Mora
",",110301,Ica Nazca Nazca
",",110302,Ica Nazca Changuillo
",",110303,Ica Nazca El Ingenio
",",110304,Ica Nazca Marcona
",",110305,Ica Nazca Vista Alegre
",",110401,Ica Palpa Palpa
",",110402,Ica Palpa Llipata
",",110403,Ica Palpa Río Grande 
",",110404,Ica Palpa Santa Cruz
",",110501,Ica Pisco Pisco
",",110503,Ica Pisco Humay
",",110504,Ica Pisco Independencia
",",110505,Ica Pisco Paracas
",",110506,Ica Pisco San Andrés
",",110507,Ica Pisco San Clemente
",",110508,Ica Pisco Túpac Amaru Inca
",",120101,Junín Huancayo Huancayo
",",120105,Junín Huancayo Chacapampa
",",120106,Junín Huancayo Chicche
",",120107,Junín Huancayo Chilca
",",120108,Junín Huancayo Chongos Alto
",",120111,Junín Huancayo Chupuro
",",120112,Junín Huancayo Colca
",",120113,Junín Huancayo Cullhuas
",",120114,Junín Huancayo El Tambo
",",120116,Junín Huancayo Huacrapuquio
",",120117,Junín Huancayo Hualhuas
",",120119,Junín Huancayo Huancan
",",120120,Junín Huancayo Huasicancha
",",120121,Junín Huancayo Huayucachi
",",120122,Junín Huancayo Ingenio
",",120124,Junín Huancayo Pariahuanca
",",120125,Junín Huancayo Pilcomayo
",",120126,Junín Huancayo Pucará 
",",120127,Junín Huancayo Quichuay
",",120128,Junín Huancayo Quilcas
",",120129,Junín Huancayo San Agustín
",",120130,Junín Huancayo San Jerónimo de Tunán 
",",120132,Junín Huancayo Saño
",",120133,Junín Huancayo Sapallanga
",",120134,Junín Huancayo Sicaya
",",120135,Junín Huancayo Santo Domingo de Acobamba
",",120136,Junín Huancayo Viques
",",120201,Junín Concepción Concepción
",",120202,Junín Concepción Aco
",",120203,Junín Concepción Andamarca
",",120204,Junín Concepción Chambara
",",120205,Junín Concepción Cochas
",",120206,Junín Concepción Comas
",",120207,Junín Concepción Heroínas Toledo
",",120208,Junín Concepción Manzanares
",",120209,Junín Concepción Mariscal Castilla
",",120210,Junín Concepción Matahuasi
",",120211,Junín Concepción Mito
",",120212,Junín Concepción Nueve de Julio
",",120213,Junín Concepción Orcotuna
",",120214,Junín Concepción San José de Quero 
",",120215,Junín Concepción Santa Rosa de Ocopa
",",120301,Junín Chanchamayo Chanchamayo
",",120302,Junín Chanchamayo Perené
",",120303,Junín Chanchamayo Pichanaqui
",",120304,Junín Chanchamayo San Luis de Shuaro
",",120305,Junín Chanchamayo San Ramón 
",",120306,Junín Chanchamayo Vítoc
",",120401,Junín Jauja Jauja
",",120402,Junín Jauja Acolla
",",120403,Junín Jauja Apata
",",120404,Junín Jauja Ataura
",",120405,Junín Jauja Canchayllo
",",120406,Junín Jauja Curicaca
",",120407,Junín Jauja El mantaro
",",120408,Junín Jauja Huamalí
",",120409,Junín Jauja Huaripampa
",",120410,Junín Jauja Huertas
",",120411,Junín Jauja Janjaillo
",",120412,Junín Jauja Julcán 
",",120413,Junín Jauja Leonor Ordóñez
",",120415,Junín Jauja Marco
",",120416,Junín Jauja Masma
",",120417,Junín Jauja Masma Chicche
",",120418,Junín Jauja Molinos
",",120419,Junín Jauja Monobamba
",",120420,Junín Jauja Muqui
",",120421,Junín Jauja Muquiyauyo
",",120422,Junín Jauja Paca
",",120423,Junín Jauja Paccha
",",120424,Junín Jauja Pancán
",",120426,Junín Jauja Pomacancha
",",120427,Junín Jauja Ricrán
",",120428,Junín Jauja San Lorenzo
",",120430,Junín Jauja Sausa
",",120431,Junín Jauja Sincos
",",120432,Junín Jauja Tunán marca
",",120433,Junín Jauja Yauli
",",120434,Junín Jauja Yauyos
",",120501,Junín Junín Junín
",",120502,Junín Junín Carhuamayo
",",120503,Junín Junín Ondores
",",120504,Junín Junín Ulcumayo
",",120601,Junín Satipo Satipo
",",120602,Junín Satipo Coviriali
",",120603,Junín Satipo Llaylla
",",120604,Junín Satipo Mazamari
",",120605,Junín Satipo Pampa Hermosa
",",120606,Junín Satipo Pangoa
",",120607,Junín Satipo Río Negro 
",",120608,Junín Satipo Río Tambo 
",",120701,Junín Tarma Tarma
",",120702,Junín Tarma Acobamba
",",120703,Junín Tarma Huaricolca
",",120704,Junín Tarma Huasahuasi
",",120705,Junín Tarma La Unión 
",",120706,Junín Tarma Palca
",",120707,Junín Tarma Palcamayo
",",120708,Junín Tarma San Pedro de Cajas
",",120709,Junín Tarma Tapo
",",120801,Junín Yauli La Oroya
",",120803,Junín Yauli Huay-huay
",",120805,Junín Yauli Morococha
",",120806,Junín Yauli Paccha
",",120807,Junín Yauli Santa Bárbara de Carhuacayán 
",",120808,Junín Yauli Santa Rosa de Sacco
",",120809,Junín Yauli Suitucancha
",",120810,Junín Yauli Yauli
",",120901,Junín Chupaca Chupaca
",",120902,Junín Chupaca Áhuac
",",120903,Junín Chupaca Chongos Bajo
",",120904,Junín Chupaca Huáchac
",",120905,Junín Chupaca Huamancaca Chico
",",120906,Junín Chupaca San Juan de Iscos
",",120907,Junín Chupaca San Juan de Jarpa
",",120908,Junín Chupaca Tres de Diciembre
",",120909,Junín Chupaca Yanacancha
",",130101,La Libertad Trujillo Trujillo
",",130102,La Libertad Trujillo El Porvenir
",",130103,La Libertad Trujillo Florencia de Mora
",",130104,La Libertad Trujillo Huanchaco
",",130105,La Libertad Trujillo La Esperanza
",",130106,La Libertad Trujillo Laredo
",",130107,La Libertad Trujillo Moche
",",130108,La Libertad Trujillo Poroto
",",130109,La Libertad Trujillo Salaverry
",",130110,La Libertad Trujillo Simbal
",",130111,La Libertad Trujillo Víctor Larco Herrera
",",130202,La Libertad Ascope Chicama
",",130203,La Libertad Ascope Chocope
",",130204,La Libertad Ascope Magdalena de Cao
",",130205,La Libertad Ascope Paiján 
",",130207,La Libertad Ascope Santiago de Cao
",",130208,La Libertad Ascope Casa Grande
",",130301,La Libertad Bolivar Bolívar
",",130302,La Libertad Bolivar Bambamarca
",",130303,La Libertad Bolivar Condormarca
",",130304,La Libertad Bolivar Longotea
",",130305,La Libertad Bolivar Uchumarca
",",130401,La Libertad Chepén Chepén
",",130402,La Libertad Chepén Pacanga
",",130403,La Libertad Chepén Pueblo Nuevo
",",130501,La Libertad Julcan Julcán 
",",130504,La Libertad Julcan Huaso
",",130601,La Libertad Otuzco Otuzco
",",130610,La Libertad Otuzco Paranday
",",130613,La Libertad Otuzco Sinsicap
",",130614,La Libertad Otuzco Usquil
",",130701,La Libertad Pacasmayo San Pedro de lloc
",",130702,La Libertad Pacasmayo Guadalupe
",",130703,La Libertad Pacasmayo Jequetepeque
",",130704,La Libertad Pacasmayo Pacasmayo
",",130705,La Libertad Pacasmayo San José 
",",130801,La Libertad Pataz Tayabamba
",",130804,La Libertad Pataz Huancaspata
",",130806,La Libertad Pataz Huayo
",",130808,La Libertad Pataz Parcoy
",",130809,La Libertad Pataz Pataz
",",130812,La Libertad Pataz Taurija
",",130901,La Libertad Sánchez Carrión Huamachuco
",",130902,La Libertad Sánchez Carrión Chugay
",",130904,La Libertad Sánchez Carrión Curgos
",",130905,La Libertad Sánchez Carrión Marcabal
",",130906,La Libertad Sánchez Carrión Sanagorán 
",",130907,La Libertad Sánchez Carrión Sarín
",",130908,La Libertad Sánchez Carrión Sartimbamba
",",131006,La Libertad Saantiago de Chuco Quiruvilca
",",131008,La Libertad Saantiago de Chuco Sitabamba
",",131101,La Libertad Gran Chimú Cascas
",",131102,La Libertad Gran Chimú Lucma
",",131103,La Libertad Gran Chimú Marmot
",",131104,La Libertad Gran Chimú Sayapullo
",",131201,La Libertad Virú Virú
",",131202,La Libertad Virú Chao
",",131203,La Libertad Virú Guadalupito
",",140101,Lambayeque Chiclayo Chiclayo
",",140102,Lambayeque Chiclayo Chongoyape
",",140103,Lambayeque Chiclayo Etén
",",140104,Lambayeque Chiclayo Etén Puerto
",",140105,Lambayeque Chiclayo José Leonardo Ortiz 
",",140106,Lambayeque Chiclayo La Victoria
",",140107,Lambayeque Chiclayo Lagunas
",",140108,Lambayeque Chiclayo Monsefú 
",",140109,Lambayeque Chiclayo Nueva Arica
",",140110,Lambayeque Chiclayo Oyotún
",",140111,Lambayeque Chiclayo Picsi
",",140112,Lambayeque Chiclayo Pimentel
",",140113,Lambayeque Chiclayo Reque
",",140114,Lambayeque Chiclayo Santa Rosa
",",140115,Lambayeque Chiclayo Saña
",",140116,Lambayeque Chiclayo Cayaltí 
",",140117,Lambayeque Chiclayo Patapo
",",140118,Lambayeque Chiclayo Pomalca
",",140119,Lambayeque Chiclayo Pucalá 
",",140120,Lambayeque Chiclayo Tumán 
",",140199,Lambayeque Chiclayo …
",",140201,Lambayeque Ferreñafe Ferreñafe
",",140202,Lambayeque Ferreñafe Cañaris
",",140203,Lambayeque Ferreñafe Incahuasi
",",140204,Lambayeque Ferreñafe Manuel Antonio Mesones Muro
",",140205,Lambayeque Ferreñafe Pitipo
",",140206,Lambayeque Ferreñafe Pueblo Nuevo
",",140301,Lambayeque Lambayeque Lambayeque
",",140302,Lambayeque Lambayeque Chochope
",",140303,Lambayeque Lambayeque Íllimo 
",",140304,Lambayeque Lambayeque Jayanca
",",140305,Lambayeque Lambayeque Mochumi
",",140306,Lambayeque Lambayeque Mórrope
",",140307,Lambayeque Lambayeque Motupe
",",140308,Lambayeque Lambayeque Olmos
",",140309,Lambayeque Lambayeque Pacora
",",140310,Lambayeque Lambayeque Salas
",",140311,Lambayeque Lambayeque San José 
",",140312,Lambayeque Lambayeque Túcume 
",",149999,Lambayeque … …
",",150101,Lima Lima Lima
",",150102,Lima Lima Ancón
",",150103,Lima Lima Ate
",",150104,Lima Lima Barranco
",",150105,Lima Lima Breña
",",150106,Lima Lima Carabayllo
",",150107,Lima Lima Chaclacayo
",",150108,Lima Lima Chorrillos
",",150109,Lima Lima Cieneguilla
",",150110,Lima Lima Comas
",",150111,Lima Lima El Agustino
",",150112,Lima Lima Independencia
",",150113,Lima Lima Jesús María 
",",150114,Lima Lima La Molina
",",150115,Lima Lima La Victoria
",",150116,Lima Lima Lince
",",150117,Lima Lima Los Olivos
",",150118,Lima Lima Lurigancho
",",150119,Lima Lima Lurín 
",",150120,Lima Lima Magdalena del Mar
",",150121,Lima Lima Magdalena Vieja
",",150122,Lima Lima Miraflores
",",150123,Lima Lima Pachacamac
",",150124,Lima Lima Pucusana
",",150125,Lima Lima Puente Piedra
",",150126,Lima Lima Punta Hermosa
",",150127,Lima Lima Punta Negra
",",150128,Lima Lima Rímac
",",150129,Lima Lima San Bartolo
",",150130,Lima Lima San Borja
",",150131,Lima Lima San Isidro
",",150132,Lima Lima San Juan de Lurigancho
",",150133,Lima Lima San Juan de Miraflores
",",150134,Lima Lima San Luis
",",150135,Lima Lima San Martín de Porres 
",",150136,Lima Lima San Miguel
",",150137,Lima Lima Santa Anita
",",150139,Lima Lima Santa Rosa
",",150140,Lima Lima Santiago de Surco
",",150141,Lima Lima Surquillo
",",150142,Lima Lima Villa El Salvador
",",150143,Lima Lima Villa Maria del Triunfo
",",150201,Lima Barranca Barranca
",",150202,Lima Barranca Paramonga
",",150203,Lima Barranca Pativilca
",",150204,Lima Barranca Supe
",",150205,Lima Barranca Supe Puerto
",",150302,Lima Cajatambo Copa
",",150303,Lima Cajatambo Gorgor
",",150305,Lima Cajatambo Manas
",",150401,Lima Canta Canta
",",150407,Lima Canta Santa Rosa de Quives
",",150501,Lima Cañete San Vicente de Cañete
",",150502,Lima Cañete Asia
",",150504,Lima Cañete Cerro Azul
",",150505,Lima Cañete Chilca
",",150506,Lima Cañete Coayllo
",",150507,Lima Cañete Imperial
",",150508,Lima Cañete Lunahuana
",",150509,Lima Cañete Mala
",",150510,Lima Cañete Nuevo Imperial
",",150511,Lima Cañete Pacarán
",",150512,Lima Cañete Quilmana
",",150513,Lima Cañete San Antonio
",",150514,Lima Cañete San Luis
",",150515,Lima Cañete Santa Cruz de Flores
",",150516,Lima Cañete Zuñiga
",",150601,Lima Huaral Huaral
",",150602,Lima Huaral Atavillos Alto
",",150604,Lima Huaral Aucallama
",",150605,Lima Huaral Chancay
",",150606,Lima Huaral Ihuari
",",150608,Lima Huaral Pacaraos
",",150701,Lima Huarochirí Matucana
",",150702,Lima Huarochirí Antioquía
",",150703,Lima Huarochirí Callahuanca
",",150705,Lima Huarochirí Chicla
",",150708,Lima Huarochirí Huanza
",",150709,Lima Huarochirí Huarochiri
",",150711,Lima Huarochirí Langa
",",150714,Lima Huarochirí Ricardo Palma
",",150716,Lima Huarochirí San Antonio
",",150717,Lima Huarochirí San Bartolome
",",150718,Lima Huarochirí San Damian
",",150722,Lima Huarochirí San Mateo
",",150723,Lima Huarochirí San Mateo de Otao
",",150725,Lima Huarochirí San Pedro de Huancayre
",",150727,Lima Huarochirí Santa Cruz de Cocachacra
",",150728,Lima Huarochirí Santa Eulalia
",",150731,Lima Huarochirí Santo Domingo de Los Olleros
",",150732,Lima Huarochirí Surco
",",150801,Lima Huaura Huacho
",",150802,Lima Huaura Ámbar
",",150803,Lima Huaura Caleta De Carquín
",",150805,Lima Huaura Hualmay
",",150806,Lima Huaura Huaura
",",150807,Lima Huaura Leoncio Prado
",",150810,Lima Huaura Santa Maria
",",150811,Lima Huaura Sayán 
",",150812,Lima Huaura Vegueta
",",150901,Lima Oyón Oyón
",",150902,Lima Oyón Andajes
",",150903,Lima Oyón Caujul
",",150904,Lima Oyón Cochamarca
",",150905,Lima Oyón Naván
",",151001,Lima Yauyos Yauyos
",",151004,Lima Yauyos Ayaviri
",",151008,Lima Yauyos Catahuasi
",",151014,Lima Yauyos Huancaya
",",151018,Lima Yauyos Laraos
",",151024,Lima Yauyos Quinches
",",151025,Lima Yauyos Quinocay
",",151032,Lima Yauyos Víñac
",",160101,Loreto Maynas Iquitos
",",160102,Loreto Maynas Alto Nanay
",",160103,Loreto Maynas Fernando Lores
",",160104,Loreto Maynas Indiana
",",160105,Loreto Maynas Las Amazonas
",",160106,Loreto Maynas Mazán
",",160107,Loreto Maynas Napo
",",160108,Loreto Maynas Punchana
",",160110,Loreto Maynas Torres Causana
",",160112,Loreto Maynas Belén
",",160113,Loreto Maynas San Juan Bautista
",",160201,Loreto Alto Amazonas Yurimaguas
",",160202,Loreto Alto Amazonas Balsapuerto
",",160206,Loreto Alto Amazonas Lagunas
",",160211,Loreto Alto Amazonas Teniente César Lopez Rojas
",",160301,Loreto Loreto Nauta
",",160302,Loreto Loreto Parinari
",",160303,Loreto Loreto Tigre
",",160304,Loreto Loreto Trompeteros
",",160305,Loreto Loreto Urarinas
",",160401,Loreto Mariscal Ramón Castilla Ramón Castilla 
",",160402,Loreto Mariscal Ramón Castilla Pebas
",",160403,Loreto Mariscal Ramón Castilla Yavarí 
",",160404,Loreto Mariscal Ramón Castilla San Pablo
",",160501,Loreto Requena Requena
",",160502,Loreto Requena Alto Tapiche
",",160503,Loreto Requena Capelo
",",160504,Loreto Requena Emilio San Martin
",",160505,Loreto Requena Maquia
",",160506,Loreto Requena Puinahua
",",160507,Loreto Requena Saquena
",",160510,Loreto Requena Jenaro Herrera
",",160601,Loreto Ucayali Contamana
",",160603,Loreto Ucayali Padre Márquez
",",160604,Loreto Ucayali Pampa Hermosa
",",160605,Loreto Ucayali Sarayacu
",",160606,Loreto Ucayali Vargas Guerra
",",160701,Loreto Datem del Marañón Barranca
",",170101,Madre de Dios Tambopata Tambopata
",",170102,Madre de Dios Manú Inambari
",",170103,Madre de Dios Tahuamanú Las Piedras
",",170104,Madre de Dios Tambopata Laberinto
",",170201,Madre de Dios Manú Manú
",",170203,Madre de Dios Manú Madre de Dios
",",170204,Madre de Dios Manú Huepetuhe
",",170301,Madre de Dios Tahuamanú  Iñapari
",",170302,Madre de Dios Tahuamanú  Iberia
",",170303,Madre de Dios Tahuamanú  Tahuamanú 
",",180101,Moquegua Mariscal Nieto Moquegua
",",180102,Moquegua Mariscal Nieto Carumas
",",180103,Moquegua Mariscal Nieto Cuchumbaya
",",180104,Moquegua Mariscal Nieto Samegua
",",180105,Moquegua Mariscal Nieto San Cristóbal
",",180106,Moquegua Mariscal Nieto Torata
",",180201,Moquegua General Sánchez Cerro Omate
",",180202,Moquegua General Sánchez Cerro Chojata
",",180203,Moquegua General Sánchez Cerro Coalaque
",",180204,Moquegua General Sánchez Cerro Ichuña
",",180208,Moquegua General Sánchez Cerro Puquina
",",180210,Moquegua General Sánchez Cerro Ubinas
",",180301,Moquegua Ilo Ilo
",",180302,Moquegua Ilo El Algarrobal
",",180303,Moquegua Ilo Pacocha
",",190101,Pasco Pasco Chaupimarca
",",190102,Pasco Pasco Huachón
",",190103,Pasco Pasco Huariaca
",",190104,Pasco Pasco Huayllay
",",190105,Pasco Pasco Ninacaca
",",190106,Pasco Pasco Pallanchacra
",",190107,Pasco Pasco Paucartambo
",",190108,Pasco Pasco San Francisco de Asís de Yarusyacan
",",190109,Pasco Pasco Simón Bolívar
",",190110,Pasco Pasco Ticlacayán
",",190111,Pasco Pasco Tinyahuarco
",",190112,Pasco Pasco Vicco
",",190113,Pasco Pasco Yanacancha
",",190199,Pasco Pasco …
",",190201,Pasco Daniel Alcides Carrión Yanahuanca
",",190202,Pasco Daniel Alcides Carrión Chacayán 
",",190204,Pasco Daniel Alcides Carrión Páucar
",",190206,Pasco Daniel Alcides Carrión Santa Ana de Tusi
",",190207,Pasco Daniel Alcides Carrión Tápuc
",",190208,Pasco Daniel Alcides Carrión Vilcabamba
",",190301,Pasco Oxapampa Oxapampa
",",190303,Pasco Oxapampa Huancabamba
",",190304,Pasco Oxapampa Palcazu
",",190305,Pasco Oxapampa Pozuzo
",",190306,Pasco Oxapampa Puerto Bermudez
",",190307,Pasco Oxapampa Villa Rica
",",200101,Piura Piura Piura
",",200104,Piura Piura Castilla
",",200105,Piura Piura Catacaos
",",200107,Piura Piura Cura Mori
",",200108,Piura Piura El Tallán
",",200109,Piura Piura La Arena
",",200110,Piura Piura La Unión
",",200111,Piura Piura Las Lomas
",",200114,Piura Piura Tambo Grande
",",200201,Piura Ayabaca Ayabaca
",",200202,Piura Ayabaca Frias
",",200203,Piura Ayabaca Jililí 
",",200204,Piura Ayabaca Lagunas
",",200205,Piura Ayabaca Montero
",",200206,Piura Ayabaca Pacaipampa
",",200207,Piura Ayabaca Paimas
",",200208,Piura Ayabaca Sapillica
",",200209,Piura Ayabaca Sicchez
",",200210,Piura Ayabaca Suyo
",",200301,Piura Huancabamba Huancabamba
",",200302,Piura Huancabamba Canchaque
",",200303,Piura Huancabamba El Carmen de la Frontera
",",200304,Piura Huancabamba Huarmaca
",",200305,Piura Huancabamba Lalaquiz
",",200306,Piura Huancabamba San Miguel de el Faique
",",200307,Piura Huancabamba Sondor
",",200308,Piura Huancabamba Sondorillo
",",200401,Piura Morropón Chulucanas
",",200402,Piura Morropón Buenos Aires
",",200403,Piura Morropón Chalaco
",",200404,Piura Morropón La Matanza
",",200405,Piura Morropón Morropón
",",200406,Piura Morropón Salitral
",",200407,Piura Morropón San Juan de Bigote
",",200408,Piura Morropón Santa Catalina de Mossa
",",200409,Piura Morropón Santo Domingo
",",200410,Piura Morropón Yamango
",",200501,Piura Paita Paita
",",200503,Piura Paita Arenal
",",200504,Piura Paita Colán 
",",200505,Piura Paita La Huaca
",",200506,Piura Paita Tamarindo
",",200507,Piura Paita Vichayal
",",200601,Piura Sullana Sullana
",",200602,Piura Sullana Bellavista
",",200603,Piura Sullana Ignacio Escudero
",",200604,Piura Sullana Lancones
",",200605,Piura Sullana Marcavelica
",",200606,Piura Sullana Miguel Checa
",",200607,Piura Sullana Querecotillo
",",200608,Piura Sullana Salitral
",",200701,Piura Talara Pariñas
",",200702,Piura Talara El Alto
